H25-16-4	p2c10s1_General_Provisions
H19-16-5	p2c10s1_General_Provisions
H24-15-1	p2c10s1_General_Provisions
H24-14-U	p2c10s1_General_Provisions
H25-11-A	p2c10s1_General_Provisions
H19-12-1	p2c10s1_General_Provisions
H24-17-4	p2c10s1_General_Provisions
H26-36-I	p2c10s2_Effect_of_Mortgages
H25-13-4	p2c10s2_Effect_of_Mortgages
H18-9-2	p2c10s2_Effect_of_Mortgages
H21-15-3	p2c10s2_Effect_of_Mortgages
H19-13-E	p2c10s2_Effect_of_Mortgages
H19-16-4	p2c10s2_Effect_of_Mortgages
H19-16-3	p2c10s2_Effect_of_Mortgages
H24-15-3	p2c10s2_Effect_of_Mortgages
H25-11-E	p2c10s2_Effect_of_Mortgages
H24-15-5	p2c10s2_Effect_of_Mortgages
H26-11-A	p2c10s2_Effect_of_Mortgages
H24-15-4	p2c10s2_Effect_of_Mortgages
H26-11-E	p2c10s2_Effect_of_Mortgages
H19-16-2	p2c10s2_Effect_of_Mortgages
H19-16-1	p2c10s2_Effect_of_Mortgages
H26-14-E	p2c10s2_Effect_of_Mortgages
H26-14-G	p2c10s3_Extinction_of_Mortgages
H18-15-1	p2c10s4_Revolving_Mortgages
H18-15-2	p2c10s4_Revolving_Mortgages
H25-13-5	p2c10s4_Revolving_Mortgages
H25-16-3	p2c10s4_Revolving_Mortgages
H24-16-5	p2c10s4_Revolving_Mortgages
H18-15-5	p2c10s4_Revolving_Mortgages
H18-15-3	p2c10s4_Revolving_Mortgages
H18-15-4	p2c10s4_Revolving_Mortgages
H24-16-2	p2c10s4_Revolving_Mortgages
H24-16-1	p2c10s4_Revolving_Mortgages
H24-16-4	p2c10s4_Revolving_Mortgages
H24-16-3	p2c10s4_Revolving_Mortgages
H19-13-O	p2c10s4_Revolving_Mortgages
H24-12-2	p2c1s_Confusion_of_Rights
H24-22-3	p2c1s_Confusion_of_Rights
H24-12-1	p2c1s_Confusion_of_Rights
H24-12-3	p2c1s_Confusion_of_Rights
H26-14-I	p2c1s_Confusion_of_Rights
H24-12-5	p2c1s_Confusion_of_Rights
H26-11-G	p2c1s_Creation_and_Transfer_of_Real_Rights
H21-24-E	p2c1s_Creation_and_Transfer_of_Real_Rights
H24-17-1	p2c1s_Establishment_of_Real_Rights
H18-9-1	p2c1s_Establishment_of_Real_Rights
H19-11-3	p2c1s_Requirements_of_Perfection_of_Changes_in_Real_Rights_concerning_Immovable_properties
H19-8-A	p2c1s_Requirements_of_Perfection_of_Changes_in_Real_Rights_concerning_Immovable_properties
H21-24-E	p2c1s_Requirements_of_Perfection_of_Changes_in_Real_Rights_concerning_Immovable_properties
H19-11-5	p2c1s_Requirements_of_Perfection_of_Changes_in_Real_Rights_concerning_Immovable_properties
H24-10-2	p2c1s_Requirements_of_Perfection_of_Transfer_of_Real_Rights_concerning_Movables
H21-9-4	p2c2s1_Acquisition_of_Possessory_Rights
H21-9-2	p2c2s1_Acquisition_of_Possessory_Rights
H21-9-3	p2c2s1_Acquisition_of_Possessory_Rights
H24-14-A	p2c2s1_Acquisition_of_Possessory_Rights
H19-10-O	p2c2s1_Acquisition_of_Possessory_Rights
H21-9-1	p2c2s1_Acquisition_of_Possessory_Rights
H23-10-3	p2c2s1_Acquisition_of_Possessory_Rights
H23-10-4	p2c2s1_Acquisition_of_Possessory_Rights
H24-10-4	p2c2s1_Acquisition_of_Possessory_Rights
H24-10-3	p2c2s1_Acquisition_of_Possessory_Rights
H24-10-5	p2c2s1_Acquisition_of_Possessory_Rights
H21-8-A	p2c2s1_Acquisition_of_Possessory_Rights
H24-10-1	p2c2s1_Acquisition_of_Possessory_Rights
H18-32-5	p2c2s2_Effect_of_Possessory_Rights
H26-36-I	p2c2s2_Effect_of_Possessory_Rights
H19-10-O	p2c2s2_Effect_of_Possessory_Rights
H26-10-3	p2c2s2_Effect_of_Possessory_Rights
H26-10-2	p2c2s2_Effect_of_Possessory_Rights
H26-10-1	p2c2s2_Effect_of_Possessory_Rights
H25-8-1	p2c2s2_Effect_of_Possessory_Rights
H21-3-1	p2c2s2_Effect_of_Possessory_Rights
H23-9-2	p2c2s2_Effect_of_Possessory_Rights
H23-10-2	p2c2s2_Effect_of_Possessory_Rights
H23-9-3	p2c2s2_Effect_of_Possessory_Rights
H21-8-O	p2c2s2_Effect_of_Possessory_Rights
H27-12-O	p2c2s2_Effect_of_Possessory_Rights
H23-11-A	p2c2s2_Effect_of_Possessory_Rights
H24-8-3	p2c2s2_Effect_of_Possessory_Rights
H24-10-2	p2c2s2_Effect_of_Possessory_Rights
H26-36-C	p2c2s2_Effect_of_Possessory_Rights
H24-10-1	p2c2s2_Effect_of_Possessory_Rights
H21-10-2	p2c3s1_Extent_of_Ownership
H21-10-3	p2c3s1_Extent_of_Ownership
H21-7-5	p2c3s1_Extent_of_Ownership
H21-10-1	p2c3s1_Extent_of_Ownership
H26-12-A	p2c3s1_Extent_of_Ownership
H21-10-5	p2c3s1_Extent_of_Ownership
H22-8-I	p2c3s1_Extent_of_Ownership
H26-12-E	p2c3s1_Extent_of_Ownership
H26-12-C	p2c3s1_Extent_of_Ownership
H26-12-I	p2c3s1_Extent_of_Ownership
H24-10-1	p2c3s1_Extent_of_Ownership
H26-12-G	p2c3s1_Extent_of_Ownership
H23-10-1	p2c3s2_Acquisition_of_Ownership
H22-9-I	p2c3s2_Acquisition_of_Ownership
H25-8-5	p2c3s2_Acquisition_of_Ownership
H22-9-O	p2c3s2_Acquisition_of_Ownership
H25-8-3	p2c3s2_Acquisition_of_Ownership
H18-26-1	p2c3s3_Co-Ownership
H24-11-4	p2c3s3_Co-Ownership
H18-26-5	p2c3s3_Co-Ownership
H18-9-1	p2c4s_Content_of_Superficies
H25-11-O	p2c4s_Rents
H18-9-1	p2c5s_Content_of_Emphyteusis
H25-11-O	p2c5s_Demand_for_Extinction_of_Emphyteusis
H25-8-4	p2c6s_Acquisition_of_Servitudes_by_Prescription
H27-11-I	p2c6s_Appurtenant_Nature_of_Servitudes
H25-11-U	p2c6s_Content_of_Servitudes
H27-11-O	p2c6s_Content_of_Servitudes
H18-9-1	p2c6s_Content_of_Servitudes
H27-11-A	p2c6s_Extinctive_Prescription_of_Servitudes
H22-10-O	p2c6s_Extinctive_Prescription_of_Servitudes
H27-11-E	p2c6s_Extinctive_Prescription_of_Servitudes
H27-11-U	p2c6s_Indivisibility_of_Servitudes
H21-12-3	p2c7s_Collection_of_Fruits_by_Holders_of_Rights_of_Retention
H27-36-A	p2c7s_Collection_of_Fruits_by_Holders_of_Rights_of_Retention
H21-12-1	p2c7s_Content_of_Rights_of_Retention
H26-27-I	p2c7s_Content_of_Rights_of_Retention
H26-13-A	p2c7s_Content_of_Rights_of_Retention
H21-12-2	p2c7s_Content_of_Rights_of_Retention
H18-9-2	p2c7s_Content_of_Rights_of_Retention
H23-12-A	p2c7s_Content_of_Rights_of_Retention
H23-11-I	p2c7s_Demands_for_Reimbursement_of_Expenses_by_Holders_of_Rights_of_Retention
H26-36-E	p2c7s_Demands_for_Reimbursement_of_Expenses_by_Holders_of_Rights_of_Retention
H26-36-G	p2c7s_Demands_for_Reimbursement_of_Expenses_by_Holders_of_Rights_of_Retention
H20-12-1	p2c7s_Exercise_of_Rights_of_Retention_and_Extinctive_Prescription_of_Claims
H19-6-O	p2c7s_Exercise_of_Rights_of_Retention_and_Extinctive_Prescription_of_Claims
H26-13-G	p2c7s_Exercise_of_Rights_of_Retention_and_Extinctive_Prescription_of_Claims
H19-10-I	p2c7s_Extinction_of_Rights_of_Retention_by_Loss_of_Possession
H24-14-A	p2c7s_Extinction_of_Rights_of_Retention_by_Loss_of_Possession
H23-12-U	p2c7s_Extinction_of_Rights_of_Retention_by_Tender_of_Security
H20-12-4	p2c7s_Extinction_of_Rights_of_Retention_by_Tender_of_Security
H25-13-1	p2c7s_Indivisibility_of_Rights_of_Retention
H19-13-A	p2c7s_Indivisibility_of_Rights_of_Retention
H20-12-4	p2c7s_Indivisibility_of_Rights_of_Retention
H24-14-A	p2c7s_Keeping_the_Thing_Retained_by_Holders_of_Rights_of_Retention
H20-12-5	p2c7s_Keeping_the_Thing_Retained_by_Holders_of_Rights_of_Retention
H26-13-E	p2c7s_Keeping_the_Thing_Retained_by_Holders_of_Rights_of_Retention
H20-15-A	p2c7s_Keeping_the_Thing_Retained_by_Holders_of_Rights_of_Retention
H24-17-1	p2c8s1_General_Provisions
H26-13-A	p2c8s1_General_Provisions
H24-14-U	p2c8s1_General_Provisions
H18-9-2	p2c8s1_General_Provisions
H19-12-1	p2c8s1_General_Provisions
H26-13-I	p2c8s1_General_Provisions
H21-13-I	p2c8s1_General_Provisions
H19-14-1	p2c8s1_General_Provisions
H19-13-I	p2c8s2_Kinds_of_Statutory_Liens
H25-14-U	p2c8s2_Kinds_of_Statutory_Liens
H27-12-O	p2c8s2_Kinds_of_Statutory_Liens
H20-26-5	p2c8s2_Kinds_of_Statutory_Liens
H21-13-A	p2c8s2_Kinds_of_Statutory_Liens
H18-9-3	p2c8s2_Kinds_of_Statutory_Liens
H21-29-A	p2c8s2_Kinds_of_Statutory_Liens
H19-14-1	p2c8s2_Kinds_of_Statutory_Liens
H18-9-3	p2c8s3_Order_of_Priority_of_Statutory_Liens
H27-12-E	p2c8s3_Order_of_Priority_of_Statutory_Liens
H19-12-3	p2c8s3_Order_of_Priority_of_Statutory_Liens
H25-14-E	p2c8s4_Effect_of_Statutory_Liens
H24-17-1	p2c8s4_Effect_of_Statutory_Liens
H25-13-2	p2c8s4_Effect_of_Statutory_Liens
H25-14-A	p2c8s4_Effect_of_Statutory_Liens
H19-12-5	p2c8s4_Effect_of_Statutory_Liens
H27-12-E	p2c8s4_Effect_of_Statutory_Liens
H19-12-3	p2c8s4_Effect_of_Statutory_Liens
H25-14-I	p2c8s4_Effect_of_Statutory_Liens
H22-11-1	p2c9s1_General_Provisions
H20-12-2	p2c9s1_General_Provisions
H20-12-1	p2c9s1_General_Provisions
H20-12-4	p2c9s1_General_Provisions
H21-13-O	p2c9s1_General_Provisions
H24-10-4	p2c9s1_General_Provisions
H20-12-5	p2c9s1_General_Provisions
H24-17-2	p2c9s1_General_Provisions
H26-36-E	p2c9s1_General_Provisions
H19-12-1	p2c9s1_General_Provisions
H20-15-A	p2c9s1_General_Provisions
H21-13-E	p2c9s1_General_Provisions
H19-13-U	p2c9s1_General_Provisions
H19-12-4	p2c9s1_General_Provisions
H22-11-5	p2c9s2_Pledges_of_Movables
H22-11-2	p2c9s2_Pledges_of_Movables
H24-17-3	p2c9s3_Pledges_of_Immovable_Properties
H21-3-4	p2c9s3_Pledges_of_Immovable_Properties
H26-11-I	p2c9s3_Pledges_of_Immovable_Properties
H25-13-3	p2c9s4_Pledges_of_Rights
H23-13-I	p2c9s4_Pledges_of_Rights
H24-9-4	p2c9s4_Pledges_of_Rights
H23-13-E	p2c9s4_Pledges_of_Rights
H23-13-A	p2c9s4_Pledges_of_Rights
H25-26-5	pIIIc2s10_Mandates
H22-26-U	pIIIc2s10_Mandates
H22-27-4	pIIIc2s10_Mandates
H25-26-3	pIIIc2s10_Mandates
H25-26-4	pIIIc2s10_Mandates
H25-26-1	pIIIc2s10_Mandates
H25-26-2	pIIIc2s10_Mandates
H19-26-I	pIIIc2s10_Mandates
H22-26-A	pIIIc2s10_Mandates
H25-29-E	pIIIc2s10_Mandates
H22-26-E	pIIIc2s10_Mandates
H19-26-U	pIIIc2s10_Mandates
H22-26-I	pIIIc2s10_Mandates
H20-26-3	pIIIc2s10_Mandates
H19-26-O	pIIIc2s10_Mandates
H23-11-E	pIIIc2s10_Mandates
H26-27-A	pIIIc2s10_Mandates
H26-36-A	pIIIc2s10_Mandates
H22-17-4	pIIIc2s10_Mandates
H26-27-E	pIIIc2s10_Mandates
H19-30-5	pIIIc2s10_Mandates
H21-24-I	pIIIc2s10_Mandates
H25-29-U	pIIIc2s10_Mandates
H27-22-4	pIIIc2s10_Mandates
H25-27-4	pIIIc2s11_Deposits
H20-15-I	pIIIc2s11_Deposits
H25-27-2	pIIIc2s11_Deposits
H21-9-3	pIIIc2s11_Deposits
H25-29-O	pIIIc2s11_Deposits
H25-27-1	pIIIc2s11_Deposits
H23-11-E	pIIIc2s11_Deposits
H24-28-5	pIIIc2s11_Deposits
H27-22-4	pIIIc2s11_Deposits
H20-27-U	pIIIc2s12_Partnerships
H20-27-E	pIIIc2s12_Partnerships
H25-28-A	pIIIc2s12_Partnerships
H20-27-A	pIIIc2s12_Partnerships
H20-27-O	pIIIc2s12_Partnerships
H21-26-U	pIIIc2s12_Partnerships
H24-28-4	pIIIc2s12_Partnerships
H20-27-I	pIIIc2s12_Partnerships
H22-15-U	pIIIc2s12_Partnerships
H18-23-U	pIIIc2s1_General_Provisions
H27-35-E	pIIIc2s1_General_Provisions
H27-36-E	pIIIc2s1_General_Provisions
H23-12-U	pIIIc2s1_General_Provisions
H27-21-E	pIIIc2s1_General_Provisions
H23-2-E	pIIIc2s1_General_Provisions
H23-2-A	pIIIc2s1_General_Provisions
H24-24-U	pIIIc2s1_General_Provisions
H21-26-O	pIIIc2s1_General_Provisions
H27-21-O	pIIIc2s1_General_Provisions
H24-30-3	pIIIc2s1_General_Provisions
H27-22-1	pIIIc2s1_General_Provisions
H18-23-I	pIIIc2s1_General_Provisions
H23-12-A	pIIIc2s1_General_Provisions
H26-16-E	pIIIc2s1_General_Provisions
H22-25-3	pIIIc2s1_General_Provisions
H26-16-C	pIIIc2s1_General_Provisions
H27-22-4	pIIIc2s1_General_Provisions
H26-22-2	pIIIc2s2_Gifts
H26-22-1	pIIIc2s2_Gifts
H21-24-A	pIIIc2s2_Gifts
H26-24-E	pIIIc2s2_Gifts
H22-22-2	pIIIc2s2_Gifts
H26-22-4	pIIIc2s2_Gifts
H22-4-I	pIIIc2s3_Sale
H23-25-I	pIIIc2s3_Sale
H27-36-I	pIIIc2s3_Sale
H21-3-2	pIIIc2s3_Sale
H25-24-O	pIIIc2s3_Sale
H23-25-U	pIIIc2s3_Sale
H23-26-3	pIIIc2s3_Sale
H23-25-O	pIIIc2s3_Sale
H20-22-1	pIIIc2s3_Sale
H25-24-I	pIIIc2s3_Sale
H18-1-2	pIIIc2s3_Sale
H18-1-3	pIIIc2s3_Sale
H25-24-E	pIIIc2s3_Sale
H26-23-A	pIIIc2s3_Sale
H25-24-A	pIIIc2s3_Sale
H26-11-G	pIIIc2s3_Sale
H26-23-E	pIIIc2s3_Sale
H23-25-E	pIIIc2s3_Sale
H26-34-I	pIIIc2s3_Sale
H22-27-1	pIIIc2s3_Sale
H18-1-1	pIIIc2s3_Sale
H22-27-2	pIIIc2s3_Sale
H26-23-G	pIIIc2s3_Sale
H27-23-E	pIIIc2s5_Loans_for_Consumption
H24-25-1	pIIIc2s5_Loans_for_Consumption
H24-28-1	pIIIc2s5_Loans_for_Consumption
H27-23-I	pIIIc2s5_Loans_for_Consumption
H19-15-I	pIIIc2s5_Loans_for_Consumption
H20-23-5	pIIIc2s5_Loans_for_Consumption
H24-25-5	pIIIc2s5_Loans_for_Consumption
H26-25-4	pIIIc2s5_Loans_for_Consumption
H26-25-3	pIIIc2s5_Loans_for_Consumption
H26-25-2	pIIIc2s5_Loans_for_Consumption
H27-23-O	pIIIc2s5_Loans_for_Consumption
H27-23-A	pIIIc2s5_Loans_for_Consumption
H27-24-3	pIIIc2s6_Loans_for_Use
H27-24-4	pIIIc2s6_Loans_for_Use
H26-24-A	pIIIc2s6_Loans_for_Use
H24-28-2	pIIIc2s6_Loans_for_Use
H26-24-E	pIIIc2s6_Loans_for_Use
H26-24-I	pIIIc2s6_Loans_for_Use
H26-24-G	pIIIc2s6_Loans_for_Use
H27-24-1	pIIIc2s6_Loans_for_Use
H27-24-2	pIIIc2s6_Loans_for_Use
H22-27-3	pIIIc2s7_Leases
H27-23-E	pIIIc2s7_Leases
H27-23-I	pIIIc2s7_Leases
H21-26-U	pIIIc2s7_Leases
H22-23-A	pIIIc2s7_Leases
H27-23-A	pIIIc2s7_Leases
H22-19-A	pIIIc2s7_Leases
H22-23-E	pIIIc2s7_Leases
H27-25-A	pIIIc2s7_Leases
H27-23-U	pIIIc2s7_Leases
H27-24-4	pIIIc2s7_Leases
H24-28-3	pIIIc2s7_Leases
H20-24-5	pIIIc2s7_Leases
H22-23-O	pIIIc2s7_Leases
H26-37-G	pIIIc2s7_Leases
H27-23-O	pIIIc2s7_Leases
H27-25-O	pIIIc2s7_Leases
H27-24-1	pIIIc2s7_Leases
H27-24-2	pIIIc2s7_Leases
H25-29-A	pIIIc2s8_Employment
H20-26-2	pIIIc2s8_Employment
H20-26-1	pIIIc2s8_Employment
H27-26-A	pIIIc2s9_Contracts_for_Work
H27-27-A	pIIIc2s9_Contracts_for_Work
H22-27-5	pIIIc2s9_Contracts_for_Work
H21-26-A	pIIIc2s9_Contracts_for_Work
H24-27-A	pIIIc2s9_Contracts_for_Work
H27-27-E	pIIIc2s9_Contracts_for_Work
H25-29-I	pIIIc2s9_Contracts_for_Work
H24-27-O	pIIIc2s9_Contracts_for_Work
H27-26-U	pIIIc2s9_Contracts_for_Work
H27-27-U	pIIIc2s9_Contracts_for_Work
H20-26-2	pIIIc2s9_Contracts_for_Work
H27-26-I	pIIIc2s9_Contracts_for_Work
H24-27-E	pIIIc2s9_Contracts_for_Work
H27-27-I	pIIIc2s9_Contracts_for_Work
H24-27-I	pIIIc2s9_Contracts_for_Work
H22-25-3	pIIIc2s9_Contracts_for_Work
H27-22-3	pIIIc2s9_Contracts_for_Work
H24-30-2	pIIIc2s9_Contracts_for_Work
H27-27-O	pIIIc2s9_Contracts_for_Work
H19-30-1	pIIIc3s_Continuation_of_Management_of_Business_by_Managers
H26-27-I	pIIIc3s_Managers'_Claims_for_Reimbursement_of_Costs
H19-30-1	pIIIc3s_Managers'_Claims_for_Reimbursement_of_Costs
